Timestamp (Elapsed time in seconds),PID,FPS,99(%) FPS,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
1.474,29928,63.000,46.000,10.725,N/A,0.000,69.000,62.000,1935.000,7001.000,1.081,1918.000,1919.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.906,29928,63.000,46.000,10.725,N/A,0.000,69.000,62.000,1935.000,7001.000,1.081,1918.000,1919.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.448,29928,62.000,41.000,12.343,N/A,2.000,65.000,62.000,1935.000,7001.000,1.081,1917.000,1917.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.990,29928,62.000,41.000,12.343,N/A,2.000,65.000,62.000,1935.000,7001.000,1.081,1917.000,1917.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.425,29928,62.000,41.000,11.364,N/A,4.000,67.000,63.000,1935.000,7001.000,1.081,1916.000,1914.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.967,29928,62.000,41.000,11.364,N/A,4.000,67.000,63.000,1935.000,7001.000,1.081,1916.000,1914.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.509,29928,62.000,45.000,11.858,N/A,5.000,64.000,63.000,1935.000,7001.000,1.081,1917.000,1917.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.943,29928,62.000,45.000,11.858,N/A,5.000,64.000,63.000,1935.000,7001.000,1.081,1917.000,1917.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.483,29928,62.000,48.000,10.267,N/A,2.000,67.000,63.000,1935.000,7001.000,1.081,1916.000,1918.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.916,29928,62.000,48.000,10.267,N/A,2.000,67.000,63.000,1935.000,7001.000,1.081,1916.000,1918.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.457,29928,62.000,48.000,11.419,N/A,6.000,67.000,62.000,1935.000,7001.000,1.081,1916.000,1915.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.999,29928,62.000,48.000,11.419,N/A,6.000,67.000,62.000,1935.000,7001.000,1.081,1916.000,1915.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.433,29928,62.000,49.000,12.445,N/A,4.000,68.000,63.000,1935.000,7001.000,1.081,1917.000,1915.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.975,29928,62.000,49.000,12.445,N/A,4.000,68.000,63.000,1935.000,7001.000,1.081,1917.000,1915.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.519,29928,62.000,45.000,11.839,N/A,8.000,70.000,63.000,1935.000,7001.000,1.081,1916.000,1914.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.952,29928,62.000,45.000,11.839,N/A,8.000,70.000,63.000,1935.000,7001.000,1.081,1916.000,1914.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.496,29928,62.000,50.000,13.368,N/A,5.000,73.000,63.000,1935.000,7001.000,1.081,1914.000,1916.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.929,29928,62.000,50.000,13.368,N/A,5.000,73.000,63.000,1935.000,7001.000,1.081,1914.000,1916.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10.470,29928,62.000,49.000,11.672,N/A,5.000,65.000,63.000,1935.000,7001.000,1.081,1914.000,1913.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
