Timestamp (Elapsed time in seconds),PID,FPS,99(%) FPS,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
1.438,43756,62.000,45.000,12.452,N/A,0.000,58.000,62.000,1950.000,7001.000,1.075,1730.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.981,43756,62.000,45.000,12.452,N/A,0.000,58.000,62.000,1950.000,7001.000,1.075,1730.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.415,43756,62.000,46.000,11.735,N/A,10.000,61.000,62.000,1950.000,7001.000,1.075,1729.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.958,43756,62.000,46.000,11.735,N/A,10.000,61.000,62.000,1950.000,7001.000,1.075,1729.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.502,43756,62.000,46.000,12.172,N/A,7.000,61.000,61.000,1950.000,7001.000,1.075,1731.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.936,43756,62.000,46.000,12.172,N/A,7.000,61.000,61.000,1950.000,7001.000,1.075,1731.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.481,43756,62.000,42.000,11.842,N/A,6.000,61.000,61.000,1950.000,7001.000,1.075,1731.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.915,43756,62.000,42.000,11.842,N/A,6.000,61.000,61.000,1950.000,7001.000,1.075,1731.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.460,43756,61.000,41.000,13.838,N/A,9.000,62.000,61.000,1950.000,7001.000,1.075,1728.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.004,43756,61.000,41.000,13.838,N/A,9.000,62.000,61.000,1950.000,7001.000,1.075,1728.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.440,43756,60.000,41.000,14.550,N/A,9.000,62.000,61.000,1950.000,7001.000,1.075,1728.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.984,43756,60.000,41.000,14.550,N/A,9.000,62.000,61.000,1950.000,7001.000,1.075,1728.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.419,43756,58.000,38.000,12.682,N/A,8.000,65.000,61.000,1950.000,7001.000,1.075,1729.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.963,43756,58.000,38.000,12.682,N/A,8.000,65.000,61.000,1950.000,7001.000,1.075,1729.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.509,43756,58.000,41.000,12.046,N/A,6.000,63.000,62.000,1950.000,7001.000,1.075,1731.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.944,43756,58.000,41.000,12.046,N/A,6.000,63.000,62.000,1950.000,7001.000,1.075,1731.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.487,43756,58.000,30.000,17.174,N/A,8.000,64.000,62.000,1950.000,7001.000,1.075,1729.000,1729.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.921,43756,58.000,30.000,17.174,N/A,8.000,64.000,62.000,1950.000,7001.000,1.075,1729.000,1729.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10.467,43756,52.000,30.000,19.293,N/A,15.000,61.000,60.000,1950.000,7001.000,1.075,1730.000,1729.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.010,43756,52.000,30.000,19.293,N/A,15.000,61.000,60.000,1950.000,7001.000,1.075,1730.000,1729.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.446,43756,50.000,31.000,14.554,N/A,16.000,53.000,61.000,1950.000,7001.000,1.075,1729.000,1729.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.990,43756,50.000,31.000,14.554,N/A,16.000,53.000,61.000,1950.000,7001.000,1.075,1729.000,1729.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12.444,43756,50.000,34.000,14.228,N/A,16.000,53.000,61.000,1950.000,7001.000,1.075,1729.000,1729.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12.984,43756,53.000,29.000,30.432,N/A,7.000,64.000,62.000,1950.000,7001.000,1.075,1730.000,1728.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.529,43756,48.000,20.000,14.889,N/A,57.000,73.000,61.000,1950.000,7001.000,1.075,1730.000,1729.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.962,43756,48.000,20.000,14.889,N/A,57.000,73.000,61.000,1950.000,7001.000,1.075,1730.000,1729.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.505,43756,52.000,25.000,13.359,N/A,9.000,73.000,61.000,1950.000,7001.000,1.075,1730.000,1729.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.941,43756,52.000,25.000,13.359,N/A,9.000,73.000,61.000,1950.000,7001.000,1.075,1730.000,1729.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15.486,43756,61.000,40.000,14.060,N/A,7.000,65.000,62.000,1950.000,7001.000,1.075,1730.000,1730.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
